x,CausalPFN,S-Learner,T-Learner,X-Learner,DR-Learner
0.007083333333333334,-0.0004077312790616975,0.0013904999851283425,0.0007998827263572513,4.833288718360559e-05,-0.00030087902378086854
0.0071354166666666675,-0.0003470053438822957,0.001410818819633078,0.0007839488075055132,2.974331518991096e-05,-0.0002621129651110913
0.0071875,-0.00028627940870289413,0.0014302140707512351,0.0008460910910272917,1.1153743196216889e-05,-0.0002788435799054161
0.007239583333333334,-0.00030362967589700886,0.0014213417750269716,0.0008301571721755534,5.265604346120879e-05,-0.00029557419469974114
0.007291666666666667,-0.00027681562659701334,0.0014124694793027088,0.0008142232533238154,9.227187553233787e-05,-0.00023422860712054967
0.0073437500000000005,-0.0002938504343875988,0.0012648344784509681,0.0007982893344720773,0.000130127003955861,-0.0002509592219148747
0.007395833333333334,-0.000310885242178184,0.001286560030415773,0.0007823554156203392,0.00011277673676174629,-0.00018961363433568293
0.007447916666666667,-0.00032792004996876973,0.001307361090807607,0.000811992504684572,0.00014936316975803148,-0.00020634424913000798
0.007500000000000001,-0.00034495485775935494,0.0012973939160365196,0.0008404673549619724,0.00013239008228552803,-0.00022307486392433276
0.007552083333333333,-0.0003619896655499404,0.0012874267412654324,0.0008251582956730476,0.00016778077531330135,-0.00018338828929593442
0.007604166666666667,-0.0003790244733405259,0.0011483708099104726,0.0008098492363841225,4.229127628565489e-05,-0.0001997298200252747
0.007656250000000001,-0.00039605928113111105,0.0010149906308557152,0.0007945401770951978,2.439881324172392e-05,-0.00021607135075461554
0.0077083333333333335,-0.00033501788654818,0.0010803196981478413,0.0008228030557824435,6.506350197792954e-06,-0.00015433667911043955
0.007760416666666667,-0.00035205269433876546,0.0010675725630664508,0.0008499994107456425,4.302158089969272e-05,-9.260200746626385e-05
0.0078125,-0.00036908750212935094,0.001132901630358577,0.0009133442541807596,2.5494270162780944e-05,-0.0001089435381956044
0.007864583333333335,-0.00038612230991993637,0.0011201544952771864,0.0008986128952423603,7.966959425868889e-06,-0.00012528506892494525
0.007916666666666667,-0.00040315711771052185,0.001146158650843223,0.0009253475836861221,-9.560351311042889e-06,-0.0001416265996542858
0.00796875,-0.0003736503970732577,0.0011336664584634603,0.00095111010164102,5.098854032556161e-05,-0.00010114417125660081
0.008020833333333335,-0.0003451789999671256,0.0011588957881716086,0.0009369144284821987,3.346122958865011e-05,-0.00011711430356027483
0.008072916666666667,-0.0003616160952036556,0.0012247247431139852,0.0009227187553233776,1.5933918851737777e-05,-0.00013308443586394886
0.008125,-0.0003338430722177948,0.001290553698056362,0.0009085230821645562,-1.5933918851737222e-06,-9.369144284822008e-05
0.008177083333333333,-0.0003499967692605914,0.0013563826529987384,0.0009341259926831445,5.8955499751431055e-05,-5.6011188659262017e-05
0.008229166666666668,-0.00036615046630338803,0.0014222116079411152,0.0009588305554642384,9.68144909431604e-05,6.789234989001331e-06
0.00828125,-0.000471103865169015,0.001488040562883492,0.000982683236770122,0.00013318881581364595,-8.486543736251594e-06
0.008333333333333333,-0.0005725588174057883,0.0014757933154523522,0.0009692218225677918,0.00016816412818911253,2.824032851808033e-05
0.008385416666666668,-0.0005907765979596086,0.0014635460680212124,0.0009557604083654611,0.0001516480084562531,1.3289566361449437e-05
0.0084375,-0.0005606127317967254,0.0014512988205900724,0.0010203751965366474,0.00013513188872339398,-1.6611957951811797e-06
0.008489583333333333,-0.0005785318602103194,0.0014390515731589324,0.001006913782334317,0.00011861576899053483,6.146424442170448e-05
0.008541666666666668,-0.0005490520037879553,0.0012972661317445827,0.00103087053642321,0.00018017585163119225,0.00012458968463859013
0.00859375,-0.0005666821140013297,0.0011608310843458688,0.0010176372817836308,0.00016365973189833282,0.00010963892248195952
0.008645833333333333,-0.0005843122242147046,0.0012241759277809858,0.001004404027144052,0.00022521981453898994,0.00014639287945034354
0.008697916666666668,-0.0006019423344280794,0.0012094445688425866,0.0010692469748779894,0.00026074505320966866,0.0001317535915053092
0.00875,-0.0005725588174057883,0.0012727894122777036,0.0010560137202384103,0.0002445405583774291,0.00011711430356027483
0.008802083333333334,-0.0005899090845999029,0.0012580580533393044,0.0010800541328336456,0.00022833606354518985,0.00018055121798875702
0.008854166666666666,-0.0006072593517940177,0.001243326694400905,0.0010670414324380597,0.0002631457191107407,0.00016591193004372268
0.008906250000000001,-0.00070878552467208,0.001228595335462506,0.00113210493441599,0.00024724130751613586,0.00020236076941707355
0.008958333333333334,-0.0007270846346033729,0.0012138639765241063,0.0011190922340204039,0.00028107432854465944,0.00023735165521549025
0.009010416666666667,-0.0006966799596406092,0.001199132617585707,0.001106079533624818,0.0003435352904434727,0.00030137414116177387
0.009062500000000001,-0.0007949576968939869,0.00123186897078215,0.0011301850278002477,0.000405996252342286,0.00033526839842745363
0.009114583333333334,-0.0007358090587322319,0.001295486617160571,0.0011173856503619661,0.0002732667083073079,0.0003678590304136836
0.009166666666666667,-0.0007547366229439935,0.001359104263538992,0.0011826624752972015,0.00025653609351298286,0.00035434584154134447
0.009218750000000001,-0.000773664187155755,0.0013911759695644766,0.0010615844935624912,0.0002398054787186581,0.000203292753349911
0.009270833333333334,-0.000714515548994,0.001422102257517623,0.0010477322641091256,0.00030115106629784985,0.00018856139441151163
0.009322916666666667,-0.0007334431132057616,0.0014519434125601324,0.0010338800346557594,0.00028442045150352426,0.00017383003547311225
0.009375000000000001,-0.0006742944750440066,0.0014807555622563483,0.0010200278052023934,0.0002676898367091995,0.00015909867653471287
0.009427083333333334,-0.0006932220392557682,0.0015085910289120148,0.0010459732508452057,0.0002509592219148747,0.00019374465033428204
0.009479166666666667,-0.0007121496034675298,0.001535498646679159,0.00103234089804983,0.0003123048094940662,4.684572142411004e-05
0.00953125,-0.0006793794922949275,0.0015224859462835728,0.0010187085452544541,0.00029557419469974114,8.225885607209796e-05
0.009583333333333334,-0.0006980245555483046,0.0015094732458879865,0.001044269206745784,0.00027884357990541636,6.692245917729994e-05
0.009635416666666667,-0.0006385934164281652,0.0015359252925937683,0.0010690433863450727,0.0002621129651110916,5.1586062282502205e-05
0.0096875,-0.0006572384796815423,0.0016012021175290036,0.00095111010164102,0.000245382350316766,3.624966538770392e-05
0.009739583333333334,-0.0006246096189881324,0.0016270073139771515,0.0009369144284821987,0.0002286517355224412,-0.00010684111903744368
0.009791666666666667,-0.0006429804901348421,0.001692490580483972,0.0009227187553233776,0.00028999732310163297,-0.00012327821427397367
0.00984375,-0.0006110311490101295,0.001717676452217364,0.000986599284538073,0.0002732667083073079,-6.163910713698683e-05
0.009895833333333335,-0.0005799946462032657,0.0017052834042215678,0.0009724036113792515,0.00025653609351298286,-0.00020192121303495673
0.009947916666666667,-0.0005978406353172126,0.0016928903562257716,0.0009986762005090102,0.0002398054787186581,-0.00016276903206682242
0.01,-0.0005376104220576426,0.0016804973082299754,0.0009846924030689774,0.00022307486392433333,-0.00010189606072475896
0.010052083333333335,-0.0005554564111715891,0.0017461804626076954,0.0010103979130690378,0.0002063442491300077,-6.37622319383721e-05
0.010104166666666668,-0.0005733024002855358,0.0017713538413491568,0.0010353583358227194,0.00018961363433568293,-2.6878692620391026e-05
0.01015625,-0.0005911483893994826,0.0017591544347282948,0.0010217798658447169,0.0002509592219148747,-4.351788329015706e-05
0.010208333333333333,-0.0006089943785134291,0.001746955028107433,0.0010082013958667138,0.0002917584404484039,-6.015707395992254e-05
0.010260416666666668,-0.0007158817992275956,0.001734755621486571,0.0009946229258887109,0.0002753213452118742,-7.67962646296883e-05
0.0103125,-0.0007345761012043529,0.0017597174842646423,0.0010591206582842244,0.00033696045234886076,-9.343545529945432e-05
0.010364583333333333,-0.0007016014296620167,0.001747705760822563,0.0011236183906797382,0.0003205233571123308,-0.0001100746459692198
